         582
         582  0.50000000000000000     
           1  -299.18624199083257        40.189088969198650       0.44501847273551920       0.89552138942860871     
           2  -298.26987434571231        39.792202194050162       0.34875507756145407       0.93721390081192457     
           3  -297.31068881407089        39.521218984457491       0.19321134162389231       0.98115716247087337     
           4  -296.32553946167252        39.351130306689882       0.14696601391133313       0.98914154232597773     
           5  -295.33670524785350        39.202124791474702       0.15104501651902671       0.98852688531206223     
           6  -294.34837586871419        39.049798309314639       0.15360794780108825       0.98813187296652782     
           7  -293.35911502389808        38.903842308970994       0.13830405288620704       0.99038981666576587     
           8  -292.36814164470354        38.769854275324590       0.12967201440661597       0.99155694172333364     
           9  -291.37633317743928        38.642135498868818       0.12576553850492408       0.99205999280515622     
          10  -290.38442549675858        38.515179941047833       0.12814557713704403       0.99175536855628565     
          11  -289.39139333525657        38.397839659800773       0.10653498535707523       0.99430895444774503     
          12  -288.39650587824548        38.297012932139410        9.5118469965648308E-002  0.99546595957440664     
          13  -287.40166709135724        38.195733900559397       0.10743959319438802       0.99421161420203918     
          14  -286.40782076911324        38.085015326646726       0.11399755463095358       0.99348103028601542     
          15  -285.41354885173746        37.978392928017300        9.9247242627893931E-002  0.99506280446550710     
          16  -284.41836105062066        37.880415313592188        9.6707986222329276E-002  0.99531279776802928     
          17  -283.42756533662168        37.749516690807553       0.16508925934694366       0.98627863022995566     
          18  -282.44014415009644        37.591570260126971       0.15080360201422635       0.98856374282063098     
          19  -281.45271846603481        37.433650703189620       0.16503551186046478       0.98628762530255576     
          20  -280.46729705568112        37.263595716321177       0.17507446187642475       0.98455519540484893     
          21  -279.48118852707239        37.097757708374054       0.15660155401782716       0.98766186181263560     
          22  -278.49556663582035        36.929225831836021       0.18046219905824584       0.98358192069143990     
          23  -277.51026381546228        36.758707472874377       0.16057451886503915       0.98702372002463112     
          24  -276.52385754923364        36.594425545035676       0.16798933681235279       0.98578881243263561     
          25  -275.54061892801650        36.412642580728530       0.19557659180193371       0.98068843000166983     
          26  -274.55972809847191        36.218086423635569       0.19353572238398326       0.98109322908748575     
          27  -273.58009614965772        36.017416994594114       0.20780313569892853       0.97817066854087009     
          28  -272.60073738371364        35.815372866175977       0.19628512113734425       0.98054686334723340     
          29  -271.61909748541552        35.624715466381708       0.18502967845118337       0.98273293324903477     
          30  -270.63653644194540        35.438777462590522       0.18684632913117619       0.98238915369124680     
          31  -269.65719699536857        35.237120356236090       0.21646788357767938       0.97628973946231778     
          32  -268.67924293306885        35.028452581127070       0.20086766664035352       0.97961838513701838     
          33  -267.69754184637185        34.838339516707038       0.17935846219972273       0.98378378825702895     
          34  -266.70802889940740        34.699943884113935        9.7432802986468309E-002  0.99524210567188132     
          35  -265.71216760802247        34.609314898702983        8.3825167835440417E-002  0.99648047709795107     
          36  -264.71710531993517        34.511118648481585       0.11256733260734789       0.99364409907655915     
          37  -263.72281732381202        34.404559421630182       0.10055112109545766       0.99493189316980224     
          38  -262.72679838840622        34.316271792765889        7.6024136633131789E-002  0.99710597764188880     
          39  -261.73050710877499        34.230756104994789        9.5007238909078723E-002  0.99547658162051877     
          40  -260.73515632309346        34.134448746462759        9.7607478154986299E-002  0.99522498974263296     
          41  -259.74004144219248        34.035731322941530        9.9827368887481296E-002  0.99500477205941218     
          42  -258.74426315685366        33.944331156750934        8.2972963493694943E-002  0.99655179861815224     
          43  -257.74657509796236        33.878606381718555        4.8476586571076848E-002  0.99882431916449499     
          44  -256.74732881540501        33.867246345681806       -2.5756514497580058E-002  0.99966824595009318     
          45  -255.74755242016272        33.887722260479478       -1.5195315097777573E-002  0.99988454453455744     
          46  -254.74764492485264        33.901217014582784       -1.1794193108819649E-002  0.99993044608558246     
          47  -253.74771447876708        33.913011207691596       -1.1794193108819649E-002  0.99993044608558246     
          48  -252.74814414835660        33.938776285827984       -3.9735963163941498E-002  0.99921021473533478     
          49  -251.74931505664441        33.986490514108198       -5.5692493396484889E-002  0.99844796868904617     
          50  -250.75086708795536        34.042183007504676       -5.5692493396484889E-002  0.99844796868904617     
          51  -249.75179561108632        34.082377704184637       -2.4696899963437387E-002  0.99969498504903798     
          52  -248.75199404831932        34.087949160144646        1.3553988043419618E-002  0.99990814048497423     
          53  -247.75208590783433        34.074395172101234        1.3553988043412514E-002  0.99990814048497434     
          54  -246.75217776734939        34.060841184057821        1.3553988043419618E-002  0.99990814048497423     
          55  -245.75227259445188        34.061056682727745       -1.3984985383274397E-002  0.99990220531001417     
          56  -244.75237745045519        34.075529518121641       -1.4960685404517249E-002  0.99988808268337070     
          57  -243.75248936777183        34.090490203526159       -1.4960685404517249E-002  0.99988808268337070     
          58  -242.75254560374211        34.098497150353339       -1.0532082498429002E-003  0.99999944537603747     
          59  -241.75258597837504        34.092691636889512        1.2664235177496029E-002  0.99991980535809422     
          60  -240.75266617301693        34.080027401712016        1.2664235177496029E-002  0.99991980535809422     
          61  -239.75275166193154        34.080432459588174       -1.3474350929811944E-002  0.99990921681271661     
          62  -238.75300538866315        34.101601950683616       -2.8864631261079094E-002  0.99958332972402153     
          63  -237.75342205893912        34.130466581944702       -2.8864631261079094E-002  0.99958332972402153     
          64  -236.75383872921509        34.159331213205775       -2.8864631261079094E-002  0.99958332972402153     
          65  -235.75959819529214        34.248062357120219      -0.14859765656780299       0.98889773812187343     
          66  -234.77090335621264        34.397997956358452      -0.15127354190866729       0.98849194003714913     
          67  -233.78241141617551        34.549271498267117      -0.15127354190866035       0.98849194003715024     
          68  -232.79391947613837        34.700545040175768      -0.15127354190866035       0.98849194003715024     
